codigo_escola;ano;anos_escolares;ideb;indicador_rendimento;nota_saeb_matematica;nota_saeb_lingua_portuguesa;nota_saeb_media_padronizada
35012661;2019;todos (1-4);4.6;0.90971702;285.23;292.75;5.0780392
35012661;2021;todos (1-4);4;0.898336;262.88;268.66;4.403505
35012661;2023;todos (1-4);3.8;0.870747;260.73;268.67;4.373458
35012683;2015;anos_finais;4.1;0.719486;271.36;274.57;5.7655001
35012683;2017;anos_finais;;0.81805497;;;
35012683;2019;anos_finais;5.6;0.89025801;293.52;282.98;6.275167
35012683;2021;anos_finais;;0.940303;;;
35012683;2023;anos_finais;4.5;0.736786;278.08;290.38;6.141
35012683;2017;todos (1-4);3.6;0.68017799;299.07;293.14;5.2782588
35012683;2019;todos (1-4);3.7;0.62507999;312.1;318.45;5.8402972
35012683;2021;todos (1-4);;0.775714;;;
35012683;2023;todos (1-4);;0.737725;;;
35012695;2015;anos_finais;4.9;0.94860202;254.03;254.41;5.140667
35012695;2017;anos_finais;;0.94067103;;;
35012695;2019;anos_finais;5.5;0.98034197;268.91;265.35;5.5710001
35012695;2021;anos_finais;;1;;;
35012695;2023;anos_finais;5.8;0.988708;275.6;275.2;5.846667
35012695;2017;todos (1-4);3.5;0.87064201;259.92;246.86;4.0355849
35012695;2019;todos (1-4);4.6;0.89739102;289.97;291.04;5.1190128
35012695;2021;todos (1-4);;0.946497;;;
35012695;2023;todos (1-4);5;1;288.04;286.29;5.020798
35012725;2015;anos_finais;;;;;
35012725;2017;anos_finais;;;;;
35012725;2019;anos_finais;;;;;
35012725;2021;anos_finais;;;;;
35012725;2023;anos_finais;;;;;
35012725;2017;todos (1-4);;0.72352898;;;
35012725;2019;todos (1-4);;0.83784002;;;
35012725;2021;todos (1-4);;0.869592;;;
35012725;2023;todos (1-4);3;0.737358;250.36;253.91;4.006854
35012750;2015;anos_finais;4.2;0.90687197;246.52;232.55;4.6511669
35012750;2017;anos_finais;4.1;0.85684401;246.49;241.55;4.8008332
35012750;2019;anos_finais;4.3;0.89524102;240.72;246.85;4.7928329
35012750;2021;anos_finais;4.8;0.910035;258.31;258.54;5.280833
35012750;2023;anos_finais;5.1;0.979832;261.06;250.77;5.197167
35012750;2017;todos (1-4);;0.775729;;;
35012750;2019;todos (1-4);3.9;0.859299;270.58;272.85;4.574666
35012750;2021;todos (1-4);3.9;0.921094;250.15;272.18;4.277408
35012750;2023;todos (1-4);4.2;0.907123;268.19;279.14;4.63497
35012774;2015;anos_finais;4.2;0.89401501;242.84;235.87;4.6451669
35012774;2017;anos_finais;;0.88209802;;;
35012774;2019;anos_finais;4.9;0.929277;261.54;253.86;5.2566671
35012774;2021;anos_finais;5.5;1;262.4;264.64;5.450667
35012774;2023;anos_finais;5.1;0.962431;258.14;258.67;5.280167
35012774;2017;todos (1-4);3.7;0.75334102;284.83;278.14;4.853848
35012774;2019;todos (1-4);4.4;0.8944;282.35;283;4.8916311
35012774;2021;todos (1-4);4.5;0.94579;277.63;281.11;4.797046
35012774;2023;todos (1-4);4.5;0.941919;275.37;279.79;4.745543
35012786;2015;anos_finais;4.3;0.92594802;245.29;235.87;4.6859999
35012786;2017;anos_finais;4.2;0.92998898;238.91;233.83;4.5458331
35012786;2019;anos_finais;5;0.935036;271.29;250.05;5.3558331
35012786;2021;anos_finais;;0.971325;;;
35012786;2023;anos_finais;5.1;1;262.55;243.93;5.108
35012786;2017;todos (1-4);4.3;0.92908001;275.64;270.48;4.6099639
35012786;2019;todos (1-4);4.4;0.96904802;272.29;270.17;4.5582728
35012786;2021;todos (1-4);;0.947642;;;
35012786;2023;todos (1-4);4.7;1;275.88;274.89;4.679353
35012798;2015;anos_finais;4.5;0.88409799;261.83;245.74;5.1261668
35012798;2017;anos_finais;5.5;0.94226402;277.73;274.29;5.8673329
35012798;2019;anos_finais;5.8;0.97200799;281.79;275.42;5.9536672
35012798;2021;anos_finais;5.4;0.958575;270.66;267.26;5.632
35012798;2023;anos_finais;4.9;0.989637;248.74;245.62;4.906
35012816;2015;anos_finais;;;;;
35012816;2017;anos_finais;;;;;
35012816;2019;anos_finais;;;;;
35012816;2021;anos_finais;;;;;
35012816;2023;anos_finais;;;;;
35012816;2017;todos (1-4);3.4;0.79787099;263.54;261.33;4.303194
35012816;2019;todos (1-4);3.8;0.91414601;261.91;256.64;4.2100911
35012816;2021;todos (1-4);4.6;0.898756;295.88;284.39;5.102468
35012816;2023;todos (1-4);3.8;0.828506;271.06;277.08;4.644441
35012828;2015;anos_finais;;;;;
35012828;2017;anos_finais;;;;;
35012828;2019;anos_finais;;;;;
35012828;2021;anos_finais;;;;;
35012828;2023;anos_finais;;;;;
35012828;2017;todos (1-4);4.3;0.904199;274.92;281.64;4.7670679
35012828;2019;todos (1-4);4.8;0.90671402;294.35;298.58;5.293694
35012828;2021;todos (1-4);;0.845078;;;
35012828;2023;todos (1-4);4.2;0.909758;273.12;272.17;4.59987
35012841;2015;anos_finais;5;0.87957799;277.47;265.33;5.7133331
35012841;2017;anos_finais;;0.84947598;;;
35012841;2019;anos_finais;5;0.92164898;262.11;266.48;5.4768329
35012841;2021;anos_finais;5.1;0.966345;257.04;261.48;5.308667
35012841;2023;anos_finais;5.7;0.951154;281.92;279.02;6.015667
35012841;2015;anos_iniciais;;;;;
35012841;2017;anos_iniciais;;;;;
35012841;2019;anos_iniciais;;;;;
35012841;2021;anos_iniciais;;;;;
35012841;2023;anos_iniciais;;;;;
35012841;2017;todos (1-4);;0.814363;;;
35012841;2019;todos (1-4);;0.76282197;;;
35012841;2021;todos (1-4);4.3;0.929387;265.69;280.96;4.627103
35012841;2023;todos (1-4);4.9;0.976366;275.52;294.49;4.96771
35012877;2017;todos (1-4);;0.82051998;;;
35012877;2019;todos (1-4);4.3;0.86777401;287.51;284.25;4.9828162
35012877;2021;todos (1-4);4.1;0.842819;277.18;285.46;4.855845
35012877;2023;todos (1-4);4.2;0.880638;267.3;285.32;4.714985
35012889;2015;anos_finais;5.2;0.96819401;267.71;254.47;5.3696671
35012889;2017;anos_finais;5.8;0.97330499;286.32;271.75;5.967833
35012889;2019;anos_finais;5.6;0.97895002;276.23;264.79;5.684
35012889;2021;anos_finais;5.3;0.983321;262.72;262.55;5.421167
35012889;2023;anos_finais;5.4;0.978157;269.99;258.94;5.482167
35012889;2017;todos (1-4);4.5;0.958579;280.73;269.79;4.671124
35012889;2019;todos (1-4);4.8;0.93531901;291.73;287.8;5.0955191
35012889;2021;todos (1-4);5.3;0.988404;302.23;294.65;5.345246
35012889;2023;todos (1-4);4.9;0.961026;286.56;290.8;5.067527
35012890;2015;anos_finais;4.7;0.97858202;244.81;244.09;4.8150001
35012890;2017;anos_finais;;0.91029203;;;
35012890;2019;anos_finais;;;;;
35012890;2021;anos_finais;;;;;
35012890;2023;anos_finais;;;;;
35012890;2015;anos_iniciais;;;;;
35012890;2017;anos_iniciais;;;;;
35012890;2019;anos_iniciais;;;;;
35012890;2021;anos_iniciais;;;;;
35012890;2023;anos_iniciais;;;;;
35012890;2017;todos (1-4);;0.94857103;;;
35012890;2019;todos (1-4);;;;;
35012890;2021;todos (1-4);;;;;
35012890;2023;todos (1-4);;;;;
35012919;2015;anos_finais;5.6;0.98373097;278.26;261.02;5.6546669
35012919;2017;anos_finais;6.1;0.99048603;286.45;285.36;6.1971669
35012919;2019;anos_finais;6.2;0.99671799;292.23;278.25;6.1746669
35012919;2021;anos_finais;6.4;0.997481;293.37;290.23;6.393333
35012919;2023;anos_finais;6.4;1;292.59;292.05;6.410667
35012919;2015;anos_iniciais;;;;;
35012919;2017;anos_iniciais;;;;;
35012919;2019;anos_iniciais;;;;;
35012919;2021;anos_iniciais;;;;;
35012919;2023;anos_iniciais;;;;;
35012919;2017;todos (1-4);4.8;0.957151;288.94;286.29;5.0334392
35012919;2019;todos (1-4);;0.97176898;;;
35012919;2021;todos (1-4);;;;;
35012919;2023;todos (1-4);;;;;
35012920;2015;anos_finais;4;0.83690399;243.69;246.36;4.834167
35012920;2017;anos_finais;;;;;
35012920;2019;anos_finais;;;;;
35012920;2021;anos_finais;;;;;
35012920;2023;anos_finais;;;;;
35012920;2017;todos (1-4);;0.73848897;;;
35012920;2019;todos (1-4);;0.80151498;;;
35012920;2021;todos (1-4);;0.976563;;;
35012920;2023;todos (1-4);4.3;0.9276;267.45;281.7;4.6629
35012932;2015;anos_finais;5;0.93111902;258.81;261.34;5.3358331
35012932;2017;anos_finais;;0.92996597;;;
35012932;2019;anos_finais;;;;;
35012932;2021;anos_finais;;;;;
35012932;2023;anos_finais;;;;;
35012932;2017;todos (1-4);;0.83022898;;;
35012932;2019;todos (1-4);;;;;
35012932;2021;todos (1-4);;;;;
35012932;2023;todos (1-4);;;;;
35012944;2015;anos_finais;4.1;0.79764003;248.28;259.61;5.1314998
35012944;2017;anos_finais;;0.47513601;;;
35012944;2019;anos_finais;;0.86699998;;;
35012944;2021;anos_finais;;;;;
35012944;2023;anos_finais;;;;;
35012944;2017;todos (1-4);;0.68863302;;;
35012944;2019;todos (1-4);;0.711927;;;
35012944;2021;todos (1-4);;0.995649;;;
35012944;2023;todos (1-4);;0.910026;;;
35012968;2015;anos_finais;4.4;0.893888;253.7;243.7;4.9566669
35012968;2017;anos_finais;4.4;0.81614;261.14;264.08;5.4206672
35012968;2019;anos_finais;;0.87418997;;;
35012968;2021;anos_finais;;0.955945;;;
35012968;2023;anos_finais;4.7;0.954343;245.29;247.41;4.878333
35012968;2017;todos (1-4);;0.78451598;;;
35012968;2019;todos (1-4);;0.84991503;;;
35012968;2021;todos (1-4);;0.888726;;;
35012968;2023;todos (1-4);;0.917298;;;
35013006;2015;anos_finais;4.9;0.98055702;253.19;246.27;4.9910002
35013006;2017;anos_finais;4.7;0.95270097;244.46;250.11;4.909667
35013006;2019;anos_finais;4.6;0.89979202;252.19;254.47;5.1113329
35013006;2021;anos_finais;4.9;0.949238;258.47;248.41;5.114667
35013006;2023;anos_finais;;0.870179;;;
35013006;2017;todos (1-4);4.2;0.94006401;265.29;267.64;4.4223738
35013006;2019;todos (1-4);3.9;0.84931302;267.76;274.45;4.559011
35013006;2021;todos (1-4);3.7;0.836149;267.11;267.26;4.441957
35013006;2023;todos (1-4);3.9;0.867627;262.25;272.84;4.457232
35013018;2015;anos_finais;4.4;0.84669602;255.53;256.38;5.1985002
35013018;2017;anos_finais;;0.864528;;;
35013018;2019;anos_finais;;0.93348801;;;
35013018;2021;anos_finais;5.4;0.979125;260.53;272.37;5.548333
35013018;2023;anos_finais;5.5;0.986687;269.82;265.97;5.5965
35013018;2017;todos (1-4);;0.92010403;;;
35013018;2019;todos (1-4);4.7;0.95413703;288.19;278.73;4.9097309
35013018;2021;todos (1-4);;0.974868;;;
35013018;2023;todos (1-4);4.3;0.93343;265.41;277.84;4.576464
35013055;2015;anos_finais;4.6;0.95472503;246.94;240.15;4.784833
35013055;2017;anos_finais;;0.93985897;;;
35013055;2019;anos_finais;4.9;0.958112;253.21;256.13;5.1556668
35013055;2021;anos_finais;4.5;0.99389;236.64;236.14;4.546333
35013055;2023;anos_finais;5.1;0.96221;260.3;260.51;5.346833
35013055;2017;todos (1-4);3.3;0.85131598;238.78;256.1;3.8772881
35013055;2019;todos (1-4);3.6;0.83953702;263.2;259.29;4.2680202
35013055;2021;todos (1-4);;;;;
35013055;2023;todos (1-4);3.3;0.876724;248.04;242.33;3.800917
35013079;2015;anos_finais;5.4;1;266.41;256.89;5.3883328
35013079;2017;anos_finais;6.1;1;282.04;283.64;6.094667
35013079;2019;anos_finais;6.5;1;301.2;288.04;6.4875002
35013079;2021;anos_finais;5.7;0.992066;273.38;272.01;5.7565
35013079;2023;anos_finais;5.4;1;261.07;262.32;5.389833
35013080;2015;anos_finais;5.3;0.982611;269.67;253.82;5.3915
35013080;2017;anos_finais;5.1;0.91767502;268.64;264.69;5.5555
35013080;2019;anos_finais;5.9;1;277.36;276.79;5.902667
35013080;2021;anos_finais;4.8;0.941176;255.27;248.08;5.055833
35013080;2023;anos_finais;5.5;0.992589;261.89;268.15;5.500667
35013080;2017;todos (1-4);4.1;0.88868701;276.89;270.14;4.6224308
35013080;2019;todos (1-4);4.2;0.96156901;273.72;259.54;4.4192262
35013080;2021;todos (1-4);;0.915888;;;
35013080;2023;todos (1-4);;0.76964;;;
35013109;2015;anos_finais;3.8;0.82786798;239.45;233.3;4.5458331
35013109;2017;anos_finais;3.8;0.81277901;240.21;243;4.7203331
35013109;2019;anos_finais;3.6;0.871557;227.66;221.33;4.1500001
35013109;2021;anos_finais;5;0.943646;257.58;258.44;5.267
35013109;2023;anos_finais;5.2;0.970131;257.68;262.75;5.3405
35013109;2017;todos (1-4);;0.75077897;;;
35013109;2019;todos (1-4);;0.916731;;;
35013109;2021;todos (1-4);3.8;0.892391;252.19;265.96;4.212946
35013109;2023;todos (1-4);4.5;0.979795;274.93;272.97;4.637268
35013110;2015;anos_finais;5.3;0.98160398;261.66;265.1;5.4460001
35013110;2017;anos_finais;5.6;0.98514301;272.45;269.17;5.6938329
35013110;2019;anos_finais;5.6;0.96989602;277.36;266.17;5.7258329
35013110;2021;anos_finais;4.7;0.985287;246.16;242.3;4.807667
35013110;2023;anos_finais;4.6;0.880555;254.45;256.94;5.189833
35013134;2017;todos (1-4);2.4;0.69116098;235.86;236.24;3.5388219
35013134;2019;todos (1-4);;0.94295698;;;
35013134;2021;todos (1-4);3.9;0.877225;273.04;264.56;4.484825
35013134;2023;todos (1-4);4;0.981825;256.4;255.27;4.112045
35013146;2015;anos_finais;4.5;0.94299901;245.01;241.3;4.7718329
35013146;2017;anos_finais;4.5;0.91663402;249.97;246.16;4.935667
35013146;2019;anos_finais;4.4;0.88115698;259.89;240.64;5.0089998
35013146;2021;anos_finais;;0.880076;;;
35013146;2023;anos_finais;5.2;0.97755;259.04;262.51;5.359167
35013146;2017;todos (1-4);3.9;0.82405698;285.29;271.45;4.7603092
35013146;2019;todos (1-4);4.2;0.91947401;272.17;268.51;4.5320282
35013146;2021;todos (1-4);;0.812988;;;
35013146;2023;todos (1-4);5.1;0.898865;309.13;307.49;5.634371
35013158;2015;anos_finais;4.3;0.89178199;245.4;240.77;4.7694998
35013158;2017;anos_finais;4.9;0.94683403;259.85;252.3;5.2028332
35013158;2019;anos_finais;4.2;0.947182;235.71;231.92;4.4606671
35013158;2021;anos_finais;4.8;0.98423;248.77;246.48;4.920833
35013158;2023;anos_finais;5;0.959181;254.88;260.76;5.260667
35013158;2017;todos (1-4);;0.661641;;;
35013158;2019;todos (1-4);;0.793823;;;
35013158;2021;todos (1-4);4.1;0.9331;262.21;266.02;4.354574
35013158;2023;todos (1-4);3.2;0.832036;250.81;241.55;3.828145
35013161;2015;anos_finais;4;0.84789002;241.01;239.61;4.677
35013161;2017;anos_finais;;0.83007199;;;
35013161;2019;anos_finais;;0.87529302;;;
35013161;2021;anos_finais;;0.928423;;;
35013161;2023;anos_finais;4.7;0.981264;238.2;248.21;4.7735
35013161;2017;todos (1-4);;0.812446;;;
35013161;2019;todos (1-4);;0.89131403;;;
35013161;2021;todos (1-4);;0.847201;;;
35013161;2023;todos (1-4);4;1;241.19;259.97;3.968781
35013171;2017;todos (1-4);3.6;0.82757097;266.67;260.45;4.333981
35013171;2019;todos (1-4);4.4;0.94282103;282.3;270.86;4.7094822
35013171;2021;todos (1-4);4.5;0.949552;268.87;283.3;4.706796
35013171;2023;todos (1-4);3.2;0.762692;251.79;262.79;4.159873
35013183;2015;anos_finais;5.1;0.94951802;263.37;259.98;5.3891668
35013183;2017;anos_finais;5.6;0.98755199;260.3;279.41;5.6620002
35013183;2019;anos_finais;;;;;
35013183;2021;anos_finais;;;;;
35013183;2023;anos_finais;;;;;
35013183;2015;anos_iniciais;;;;;
35013183;2017;anos_iniciais;;;;;
35013183;2019;anos_iniciais;;;;;
35013183;2021;anos_iniciais;;;;;
35013183;2023;anos_iniciais;;;;;
35013183;2017;todos (1-4);;0.935736;;;
35013183;2019;todos (1-4);5.1;0.95927602;300.26;296.48;5.3449721
35013183;2021;todos (1-4);4.9;0.930273;293.59;297.45;5.265814
35013183;2023;todos (1-4);5.3;0.960897;303.96;302.46;5.48646
35013195;2015;anos_finais;4.7;0.94324303;249.01;247.52;4.9421668
35013195;2017;anos_finais;5.8;0.99141902;274.51;279.1;5.8936672
35013195;2019;anos_finais;5.7;0.989586;272.39;275.61;5.800333
35013195;2021;anos_finais;6;1;277.9;281.4;5.988333
35013195;2023;anos_finais;6.5;1;298.69;294.09;6.546333
35013195;2017;todos (1-4);;0.89954001;;;
35013195;2019;todos (1-4);4.9;0.96920699;285.23;290.64;5.046742
35013195;2021;todos (1-4);;;;;
35013195;2023;todos (1-4);;;;;
35013201;2015;anos_finais;3.9;0.897991;233.28;224.34;4.2936668
35013201;2017;anos_finais;;0.879574;;;
35013201;2019;anos_finais;4.7;0.90872699;260.85;249.55;5.173667
35013201;2021;anos_finais;4.3;0.911251;240.68;242.7;4.723
35013201;2023;anos_finais;4.4;0.914695;247.67;242.37;4.834
35013201;2017;todos (1-4);;0.65427798;;;
35013201;2019;todos (1-4);3.2;0.78849298;246.91;258.45;4.0266528
35013201;2021;todos (1-4);;0.716886;;;
35013201;2023;todos (1-4);3.4;0.906442;249.1;241.34;3.800984
35013262;2015;anos_finais;4.9;0.98681599;249.33;248.14;4.9578328
35013262;2017;anos_finais;;0.92728698;;;
35013262;2019;anos_finais;5.7;0.97918099;277.35;273.26;5.843667
35013262;2021;anos_finais;5.4;0.984893;267.83;261.54;5.4895
35013262;2023;anos_finais;5.1;0.985261;248.67;259.74;5.140167
35013262;2017;todos (1-4);3.6;0.812554;266.54;267.26;4.434092
35013262;2019;todos (1-4);4.6;0.93783599;283.13;282.04;4.8883648
35013262;2021;todos (1-4);;0.940688;;;
35013262;2023;todos (1-4);4.6;0.921752;281.66;292.37;5.02221
35013274;2015;anos_finais;4.9;0.965693;263.66;243.36;5.1170001
35013274;2017;anos_finais;5.2;0.959324;271.67;253.3;5.4161668
35013274;2019;anos_finais;5.6;0.95739102;282.69;267.01;5.8284998
35013274;2021;anos_finais;4.9;0.967085;259.61;247.2;5.1135
35013274;2023;anos_finais;5.3;0.993962;262.46;255.84;5.305
35013274;2017;todos (1-4);4.7;0.915209;289.16;289.54;5.0851812
35013274;2019;todos (1-4);5;0.93534601;301.22;292.98;5.3060598
35013274;2021;todos (1-4);;0.876896;;;
35013274;2023;todos (1-4);4.7;0.988189;276.42;278.61;4.742626
35013286;2017;todos (1-4);3.4;0.74165303;271.89;267.91;4.5189629
35013286;2019;todos (1-4);3.9;0.73452199;300.04;290.75;5.256104
35013286;2021;todos (1-4);;0.834759;;;
35013286;2023;todos (1-4);4.1;0.857548;274.79;282.53;4.778415
35013328;2015;anos_finais;4.7;0.87014198;262.5;264.84;5.455667
35013328;2017;anos_finais;;0.859043;;;
35013328;2019;anos_finais;5.5;0.943923;280.72;271.67;5.873333
35013328;2021;anos_finais;5.1;0.982188;260.79;253.19;5.233
35013328;2023;anos_finais;4.9;0.977988;258.27;244.98;5.054167
35013328;2017;todos (1-4);4.4;0.93921798;273.66;275.04;4.6504192
35013328;2019;todos (1-4);4.8;0.91792703;298.69;293.45;5.2777119
35013328;2021;todos (1-4);4.5;0.984536;271.28;271.6;4.565495
35013328;2023;todos (1-4);4.4;0.938927;275.8;277.94;4.723888
35013336;2015;anos_finais;5.2;0.88740301;278.02;274.5;5.8753328
35013336;2017;anos_finais;4.9;0.89633203;257.17;270.57;5.462667
35013336;2019;anos_finais;5.6;0.95327902;277.88;272.7;5.8431668
35013336;2021;anos_finais;;0.967335;;;
35013336;2023;anos_finais;5.1;0.958847;264.93;252.74;5.2945
35013336;2017;todos (1-4);3.5;0.813945;260.33;263.51;4.2907348
35013336;2019;todos (1-4);3.9;0.84673703;268.79;274.82;4.578867
35013336;2021;todos (1-4);;0.925647;;;
35013336;2023;todos (1-4);3.9;0.902784;258.85;269.53;4.359928
35013353;2015;anos_finais;;;;;
35013353;2017;anos_finais;4.8;0.98269701;250.19;245.8;4.9333329
35013353;2019;anos_finais;;1;;;
35013353;2021;anos_finais;5.6;0.996463;269.67;269.15;5.647
35013353;2023;anos_finais;5.9;0.993453;274.98;280.15;5.918833
35013353;2015;anos_iniciais;;;;;
35013353;2017;anos_iniciais;;;;;
35013353;2019;anos_iniciais;;;;;
35013353;2021;anos_iniciais;;;;;
35013353;2023;anos_iniciais;;;;;
35013365;2015;anos_iniciais;;;;;
35013365;2017;anos_iniciais;;;;;
35013365;2019;anos_iniciais;;;;;
35013365;2021;anos_iniciais;;;;;
35013365;2023;anos_iniciais;;;;;
35013365;2017;todos (1-4);5.7;1;315.7;308.32;5.739212
35013365;2019;todos (1-4);6.1;1;328.26;319.98;6.090168
35013365;2021;todos (1-4);5.6;0.996982;305.55;309.88;5.619869
35013365;2023;todos (1-4);5.1;0.97153;288.15;303.69;5.282822
35013389;2015;anos_finais;5.6;0.987149;270.23;268.03;5.6376672
35013389;2017;anos_finais;;0.97813201;;;
35013389;2019;anos_finais;5.4;0.99798799;265.73;258.29;5.4004998
35013389;2021;anos_finais;6.4;1;292.06;293.68;6.429
35013389;2023;anos_finais;6.3;1;288.98;288.36;6.289
35013389;2015;anos_iniciais;;;;;
35013389;2017;anos_iniciais;;;;;
35013389;2019;anos_iniciais;;;;;
35013389;2021;anos_iniciais;;;;;
35013389;2023;anos_iniciais;;;;;
35013390;2015;anos_finais;;;;;
35013390;2017;anos_finais;;;;;
35013390;2019;anos_finais;;;;;
35013390;2021;anos_finais;;;;;
35013390;2023;anos_finais;;;;;
35013390;2017;todos (1-4);5.4;0.99261498;309.52;292.77;5.4197798
35013390;2019;todos (1-4);5.7;0.98770499;310.73;312.79;5.7361851
35013390;2021;todos (1-4);;0.961868;;;
35013390;2023;todos (1-4);4.9;0.967296;282.81;294.87;5.075786
35013407;2015;anos_finais;5.6;0.992697;272.46;264.24;5.6116672
35013407;2017;anos_finais;5.7;0.98702699;275.82;269.48;5.755167
35013407;2019;anos_finais;5.8;1;277.67;269.01;5.7781668
35013407;2021;anos_finais;5.4;1;269.06;256.77;5.4305
35013407;2023;anos_finais;6;0.995695;283.84;277.98;6.030333
35013407;2015;anos_iniciais;;;;;
35013407;2017;anos_iniciais;;;;;
35013407;2019;anos_iniciais;;;;;
35013407;2021;anos_iniciais;;;;;
35013407;2023;anos_iniciais;;;;;
35013407;2017;todos (1-4);;0.84623301;;;
35013407;2019;todos (1-4);4.2;0.844383;285.39;284.08;4.950645
35013407;2021;todos (1-4);;1;;;
35013407;2023;todos (1-4);4.8;0.958589;283.3;288.3;4.984315
35013432;2015;anos_finais;5.5;0.955944;275.85;266.95;5.7133331
35013432;2017;anos_finais;5.4;1;266.64;254.86;5.3585
35013432;2019;anos_finais;5.8;0.992589;286.38;261.67;5.8008332
35013432;2021;anos_finais;;0.963066;;;
35013432;2023;anos_finais;;1;;;
35013432;2015;anos_iniciais;;;;;
35013432;2017;anos_iniciais;;;;;
35013432;2019;anos_iniciais;;;;;
35013432;2021;anos_iniciais;;;;;
35013432;2023;anos_iniciais;;;;;
35013432;2017;todos (1-4);4.4;0.944444;284.76;265.82;4.6684432
35013432;2019;todos (1-4);5.2;1;300.32;288.26;5.2230511
35013432;2021;todos (1-4);;;;;
35013432;2023;todos (1-4);4.9;0.911377;294.73;306.21;5.412963
35013444;2015;anos_finais;4.5;0.99022102;243;230.25;4.5541668
35013444;2017;anos_finais;4.1;0.95828497;224.38;233.25;4.2940001
35013444;2019;anos_finais;4.7;0.96201003;247.58;246.17;4.8961668
35013444;2021;anos_finais;5.8;0.994408;277.15;272.93;5.834667
35013444;2023;anos_finais;5.4;0.981074;261.59;266;5.459833
35013444;2015;anos_iniciais;;;;;
35013444;2017;anos_iniciais;;;;;
35013444;2019;anos_iniciais;;;;;
35013444;2021;anos_iniciais;;;;;
35013444;2023;anos_iniciais;;;;;
35013444;2017;todos (1-4);;0.80531597;;;
35013444;2019;todos (1-4);4;0.853495;269.13;279.25;4.6498189
35013444;2021;todos (1-4);4.4;1;266.56;267.03;4.43079
35013444;2023;todos (1-4);4.2;0.93396;271.15;266.59;4.488669
35013456;2015;anos_finais;4.6;0.98895401;247.84;231.41;4.6541672
35013456;2017;anos_finais;;0.90524697;;;
35013456;2019;anos_finais;5.1;0.93804997;260.38;264.63;5.4168329
35013456;2021;anos_finais;5.4;0.978233;263.51;267.26;5.512833
