codigo_escola;codigo_escola_mec;nome_escola;distrito;bairro;municipio;diretoria;localizacao;cep;latitude;longitude;nivel_socioeconomico;tratamento_cmsp;tratamento_cmsp_periodo;tratamento_cmsp_intensidade;ano_primeiro_cmsp_real;g_cmsp;grupo_cmsp
559726;35559726;CENTRO ATEND SOCIOEDUC ADOLESC ENCOSTA NORTECI;ITAIM PAULISTA;ITAIM PAULISTA;SAO PAULO;LESTE 2;Urbana;8131300;-23.50312042;-46.3807106;;0;;0;;0;nunca_tratada_cmsp
559738;35559738;CENTRO ATEND SOCIOEDUC ADOLESC VILA CONCEICAOCI;VILA CURUCA;JARDIM QUISISANA VILA NOVA CURUCA;SAO PAULO;LESTE 2;Urbana;8150586;-23.52131081;-46.40576172;;0;;0;;0;nunca_tratada_cmsp
559748;35559748;CENTRO ATEND SOCIOEDUC ADOLESC VILA CONCEICAOCI;VILA CURUCA;JARDIM QUISISANA VILA NOVA CURUCA;SAO PAULO;LESTE 2;Urbana;8150586;-23.52088928;-46.40496063;;0;;0;;0;nunca_tratada_cmsp
559751;35559751;CENTRO ATEND SOCIOEDUC ADOLESC FAZ DO CARMO INT CI;JOSE BONIFACIO;COLONIA ZONA LESTE;SAO PAULO;LESTE 3;Urbana;8260090;-23.56303978;-46.43349838;;0;;0;;0;nunca_tratada_cmsp
559763;35559763;CENTRO ATEND SOCIOEDUC AO ADOLESCENTE IPE CI;RAPOSO TAVARES;JARDIM ARPOADOR;SAO PAULO;CENTRO OESTE;Urbana;5577300;-23.5844;-46.7678;;1;2021-06-01;68777;2021;2021;tratada_cmsp
559775;35559775;CENTRO ATEND SOCIOEDUC AO ADOLESCENTE NOGUEIRA 27 CI;RAPOSO TAVARES;JARDIM ARPOADOR;SAO PAULO;CENTRO OESTE;Urbana;5577300;-23.5844;-46.7677;;0;;0;;0;nunca_tratada_cmsp
559787;35559787;CENTRO ATEND SOCIOEDUC AO ADOLESCENTE JATOBA 28 CI;RAPOSO TAVARES;JARDIM ARPOADOR;SAO PAULO;CENTRO OESTE;Urbana;5577300;-23.58440018;-46.76779938;;0;;0;;0;nunca_tratada_cmsp
559842;35559842;CENTRO ATEND SOCIOEDUC ADOLESCENTE JACARANDA 21 CI;FRANCO DA ROCHA;POUSO ALEGRE;FRANCO DA ROCHA;CAIEIRAS;Urbana;7859340;-23.33889008;-46.71675873;;0;;0;;0;nunca_tratada_cmsp
559854;35559854;CENTRO ATEND SOCIOEDUC ADOLESCENTE RIO NEGRO 25 CI;FRANCO DA ROCHA;POUSO ALEGRE;FRANCO DA ROCHA;CAIEIRAS;Urbana;7859340;-23.33889008;-46.71675873;;0;;0;;0;nunca_tratada_cmsp
559866;35559866;CENTRO ATEND SOCIOEDUC ADOLESCENTE TAPAJOS 29 CI;FRANCO DA ROCHA;POUSO ALEGRE;FRANCO DA ROCHA;CAIEIRAS;Urbana;7859340;-23.33530045;-46.68399811;;1;2021-02-19;62975;2021;2021;tratada_cmsp
559891;35559891;CENTRO ATEND SOCIOEDUC ADOLESC FRANCO DA ROCHACI 1;FRANCO DA ROCHA;PARQUE INDUSTRIAL;FRANCO DA ROCHA;CAIEIRAS;Urbana;7859340;-23.33460999;-46.6844101;;1;2021-03-04;2023;2021;2021;tratada_cmsp
5599;35005599;OLINDO DARTORA DR;CAIEIRAS;VILA ROSINA;CAIEIRAS;CAIEIRAS;Urbana;7749135;-23.38299942;-46.73749924;5,11;1;2020-05-27;59019849;2020;2021;tratada_cmsp
559908;35559908;CENTRO ATEND SOCIOEDUCATIVO AO ADOLESC TERRA NOVA CI;ITAQUAQUECETUBA;JARDIM ADRIANE;ITAQUAQUECETUBA;ITAQUAQUECETUBA;Urbana;8598740;-23.472889;-46.324069;;1;2021-02-10;105125;2021;2021;tratada_cmsp
559912;35559912;CENTRO ATEND SOCIOEDUC ADOLESCENTE INT JEQUITIBA CI;CAMPINAS OESTE;JARDIM SAO VICENTE;CAMPINAS;CAMPINAS OESTE;Urbana;13045185;-22.94841957;-47.03039169;4,79;1;2021-02-10;93357;2021;2021;tratada_cmsp
559921;35559921;CENTRO ATEND SOCIOEDUC ADOLESCENTE AMAZONAS CIP5;CAMPINAS OESTE;VILA GEORGINA;CAMPINAS;CAMPINAS OESTE;Urbana;13043720;-22.94161521;-47.03503355;;1;2021-08-31;829;2021;2021;tratada_cmsp
559933;35559933;CENTRO ATEND SOCIOEDUC ADOLESC SANTA EMILIA GUARUJA CI;GUARUJA;VILA SANTO ANTONIO;GUARUJA;SANTOS;Urbana;11430000;-23.9922;-46.2704;;1;2021-02-16;684751;2021;2021;tratada_cmsp
559945;35559945;CENTRO ATEND SOCIOEDUC ADOLESCENTEGRANDES LAGOSCIP;SAO JOSE DO RIO PRETO;RODOVIA;SAO JOSE DO RIO PRETO;SAO JOSE DO RIO PRETO;Rural;15046450;-20.7404;-49.3807;;0;;0;;0;nunca_tratada_cmsp
559957;35559957;CENTRO ATEND SOCIOEDUC ADOLESC ARACA CI;ARACATUBA;JARDIM PAULISTA;ARACATUBA;ARACATUBA;Rural;16060280;-21.20289993;-50.45370102;;0;;0;;0;nunca_tratada_cmsp
559970;35559970;CENTRO ATEND SOCIOEDUC ADOLESCENTE RIBEIRAO PRETO CI;RIBEIRAO PRETO;JARDIM ITAU;RIBEIRAO PRETO;RIBEIRAO PRETO;Urbana;14034000;-21.19364929;-47.8325386;;1;2021-02-15;483336;2021;2021;tratada_cmsp
559982;35559982;CENTRO ATEND SOCIOEDUC ADOLESCENTE CI RIO PARDO;RIBEIRAO PRETO;ZONA RURAL;RIBEIRAO PRETO;RIBEIRAO PRETO;Rural;14001970;-21.18839073;-47.86439896;;1;2021-04-20;7790;2021;2021;tratada_cmsp
560066;35560066;SANTA CASA DE ARACATUBA CLASSE HOSPITALAR;ARACATUBA;VILA MENDONCA;ARACATUBA;ARACATUBA;Urbana;16015000;-21.20549965;-50.42969894;;0;;0;;0;nunca_tratada_cmsp
5605;35005605;FRANCISCO GONCALVES VIEIRA PROF;CAIEIRAS;LARANJEIRAS;CAIEIRAS;CAIEIRAS;Urbana;7739100;-23.39509964;-46.71620178;5,13;1;2020-05-27;220121625;2020;2021;tratada_cmsp
560510;35560510;GERALDO DO ESPIRITO SANTO FOGACA DE ALMEIDA;SOROCABA;JARDIM SANTA BARBARA;SOROCABA;SOROCABA;Urbana;18053367;-23.49962997;-47.52172089;5,33;1;2020-05-27;168947372;2020;2021;tratada_cmsp
560601;35560601;CENTRO ATEND SOCIOEDUC ADOLESCENTE DE SERTAOZINHO CI;SERTAOZINHO;CHACARA BOA VISTA;SERTAOZINHO;SERTAOZINHO;Rural;14160970;-21.17552948;-48.07831955;;1;2021-02-09;214574;2021;2021;tratada_cmsp
560625;35560625;CENTRO ATEND SOCIO-EDUC ADOLESCENTE - RIO NOVO - CI;IARAS;Centro;IARAS;AVARE;Rural;18775-023;-22.87665939;-49.17681885;;1;2021-04-07;4678;2021;2021;tratada_cmsp
560637;35560637;CENTRO ATEND SOCIOEDUC ADOLESCENTE TRES RIOS CI;IARAS;CENTRO;IARAS;AVARE;Rural;18775023;-22.87754059;-49.17668915;;1;2021-02-05;11464;2021;2021;tratada_cmsp
560649;35560649;CENTRO ATEND SOCIOEDUC ADOLESCENTE VITORIA REGIA LINS CI;LINS;RURAL;LINS;LINS;Rural;16401490;-21.63784027;-49.73339844;;1;2021-03-02;48475;2021;2021;tratada_cmsp
560650;35560650;CENTRO ATEND SOCIO-EDUC ADOLESCENTE RIO DOURADO LINS - CI;LINS;CONJUNTO HABITACIONAL FRANCISCO JOSE DE OLIVEIRA R;LINS;LINS;Rural;16401490;-21.6374;-49.7325;;0;;0;;0;nunca_tratada_cmsp
561009;35561009;JARDIM SANTA TEREZINHA;GUARULHOS NORTE;CIDADE SOBERANA;GUARULHOS;GUARULHOS NORTE;Urbana;7161180;-23.39958;-46.4373703;4,96;1;2020-05-27;63475846;2020;2021;tratada_cmsp
561010;35561010;PROFA CLEOMAR DE BARROS CASTILHO MARQUES;JAU;JARDIM PIRES I;JAU;JAU;Urbana;17209377;-22.27370071;-48.53509903;5,08;1;2020-05-27;50829013;2020;2021;tratada_cmsp
561216;35561216;CENTRO DE ATEND SOCIOEDUCATIVO AO ADOLESCENTE SANTOS CI;SANTOS;MONTE CABRAO;SANTOS;SANTOS;Urbana;11220000;-23.91670036;-46.28229904;;0;;0;;0;nunca_tratada_cmsp
561356;35561356;HOSPITAL PSIQ ANDRE LUIZ ASSOC BENEF ESP DE GARCA CL HOSP;GARCA;JARDIM PAULISTA;GARCA;MARILIA;Urbana;17400852;-22.19944;-49.65594864;;0;;0;;0;nunca_tratada_cmsp
561411;35561411;JARDIM MARISA;CAMPINAS OESTE;JARDIM MARISA;CAMPINAS;CAMPINAS OESTE;Urbana;13053206;-23.03750038;-47.1145401;4,75;1;2020-05-27;67795039;2020;2021;tratada_cmsp
562048;35562048;HOSPITAL SANTA MARCELINA CLASSE HOSPITALAR;PARQUE DO CARMO;VILA CARMOSINA;SAO PAULO;LESTE 4;Urbana;8270090;-23.5574894;-46.46165848;;0;;0;;0;nunca_tratada_cmsp
5629;35005629;OTTO WEISZFLOG;CAIEIRAS;REGIAO CENTRAL;CAIEIRAS;CAIEIRAS;Urbana;7713002;-23.36517906;-46.75127029;5,71;1;2020-05-27;386490230;2020;2021;tratada_cmsp
5630;35005630;WALTHER WEISZFLOG;CAIEIRAS;CENTRO;CAIEIRAS;CAIEIRAS;Urbana;7700625;-23.36510086;-46.74470139;5,49;1;2020-05-27;49851861;2020;2021;tratada_cmsp
563043;35563043;BAIRRO JUNDIAQUARA;ARACOIABA DA SERRA;JUNDIAQUARA;ARACOIABA DA SERRA;VOTORANTIM;Urbana;18193444;-23.57488251;-47.60559082;5,08;1;2020-05-27;25838641;2020;2021;tratada_cmsp
563146;35563146;ADRIANA CARDOSO PROFESSORA;CAMPINAS LESTE;LOTEAMENTO VILA ESPERANCA;CAMPINAS;CAMPINAS LESTE;Urbana;13082603;-22.84639931;-47.10689926;5,06;1;2020-05-28;18600998;2020;2021;tratada_cmsp
563900;35563900;CENTRO ATEND SOCIOEDUC ADOLESCENTE CANDIO PORTINARI CI;RIBEIRAO PRETO;JARDIM ITAU;RIBEIRAO PRETO;RIBEIRAO PRETO;Rural;14034000;-21.19065094;-47.84107971;;1;2021-02-09;660366;2021;2021;tratada_cmsp
563936;35563936;CENTRO ATEND SOCIOED ADOLESCENTE CANDIDO PORTINARI CIP;RIBEIRAO PRETO;JARDIM ITAU;RIBEIRAO PRETO;RIBEIRAO PRETO;Rural;14034000;-21.19300079;-47.85919189;;0;;0;;0;nunca_tratada_cmsp
563948;35563948;CENTRO DE ATEND SOCIOEDUC AO ADOLESCENTE ANDORINHAS CI;CAMPINAS LESTE;VILA SAN MARTIN;CAMPINAS;CAMPINAS LESTE;Urbana;13069096;0;0;;0;;0;;0;nunca_tratada_cmsp
5642;35005642;NIDE ZAIM CARDOSO PROFA;MAIRIPORA;CENTRO;MAIRIPORA;CAIEIRAS;Urbana;7600282;-23.31428909;-46.58831024;5,43;1;2020-05-27;117366825;2020;2021;tratada_cmsp
564436;35564436;CEL JTO A EE NEWTON PRADO;LEME;VILA BELA VISTA;LEME;PIRASSUNUNGA;Urbana;13611420;-22.18791008;-47.38022995;;0;;0;;0;nunca_tratada_cmsp
564680;35564680;PROFESSOR JOAO ERNESTO DE ALMEIDA VANNI;BRAGANCA PAULISTA;AGUAS CLARAS;BRAGANCA PAULISTA;BRAGANCA PAULISTA;Urbana;12927130;-22.91470909;-46.53313065;5,1;1;2020-05-27;48040142;2020;2021;tratada_cmsp
564801;35564801;CEL JTO A ZULMIRA CAMPOS;SANTOS;JARDIM CASTELO;SANTOS;SANTOS;Urbana;11088260;-23.94370079;-46.38230133;;1;2021-02-04;50640097;2021;2021;tratada_cmsp
564928;35564928;CENTRO DE ATEND SOCIOEDUC AO ADOLESC NELSON MANDELA CI;BAURU;NUCLEO RESIDENCIAL PRESIDENTE GEISEL;BAURU;BAURU;Urbana;17033530;-22.33517075;-49.020401;;1;2021-02-12;17802;2021;2021;tratada_cmsp
564953;35564953;MARIA HELENA GAZZI BONADIO PROFESSORA;SOROCABA;IPANEMA VILLE;SOROCABA;SOROCABA;Urbana;18071059;-23.45885086;-47.5110817;5,2;1;2020-05-27;71535291;2020;2021;tratada_cmsp
564990;35564990;BERNARDO CARO;CAMPINAS LESTE;CONJUNTO HABITACIONAL RESIDENCIAL OLIMPIA;CAMPINAS;CAMPINAS LESTE;Urbana;13069400;-22.83349991;-47.1427002;4,89;1;2020-05-27;27022125;2020;2021;tratada_cmsp
565;35000565;NOSSA SENHORA DO RETIRO;PIRITUBA;VILA RENATO ZONA NORTE;SAO PAULO;NORTE 1;Urbana;2952080;-23.47281075;-46.71965027;4,8;1;2020-05-27;40309959;2020;2021;tratada_cmsp
565027;35565027;CDP ASP VALDECIR FABIANO DE RIOLANDIA;RIOLANDIA;PENITENCIARIA;RIOLANDIA;VOTUPORANGA;Rural;15496000;-19.98226929;-49.70259857;;1;2021-02-01;905819;2021;2021;tratada_cmsp
565039;35565039;ORACY MATRICARDI PROF;PRESIDENTE PRUDENTE;CONJUNTO HABITACIONAL ANA JACINTA;PRESIDENTE PRUDENTE;PRESIDENTE PRUDENTE;Urbana;19064290;-22.15278053;-51.45074081;5,62;1;2020-05-27;277080253;2020;2021;tratada_cmsp
565040;35565040;PROFESSOR PEDRO ANTONIO FERRAZ DE ANDRADE;OURINHOS;JARDIM ITAMARATY;OURINHOS;OURINHOS;Urbana;19904282;-23.01119995;-49.88759995;5,09;1;2020-05-27;26082276;2020;2021;tratada_cmsp
565052;35565052;PARQUE DAS AROEIRAS II;SAO JOSE DO RIO PRETO;PARQUE DAS AROEIRAS II;SAO JOSE DO RIO PRETO;SAO JOSE DO RIO PRETO;Urbana;15042166;-20.78763962;-49.4414711;5,46;1;2020-05-27;129365711;2020;2021;tratada_cmsp
565064;35565064;PARQUE NOVA ESPERANCA;SAO JOSE DO RIO PRETO;LOTEAMENTO PARQUE NOVA ESPERANCA;SAO JOSE DO RIO PRETO;SAO JOSE DO RIO PRETO;Urbana;15047373;-20.74234009;-49.41959;5,04;1;2020-05-27;51289749;2020;2021;tratada_cmsp
565076;35565076;CEEJA DE ARACATUBA;ARACATUBA;JUSSARA;ARACATUBA;ARACATUBA;Urbana;16021295;-21.22448921;-50.45658112;;0;;0;;0;nunca_tratada_cmsp
5654;35005654;ADAMASTOR BAPTISTA PROF;FRANCO DA ROCHA;POUSO ALEGRE;FRANCO DA ROCHA;CAIEIRAS;Urbana;7859340;-23.33180046;-46.7168808;;0;;0;;0;nunca_tratada_cmsp
565428;35565428;CENTRO DE ATEND SOCIOEDUC AO ADOLESCENTE RIO NILO CI;BRAS;BRAS;SAO PAULO;CENTRO;Urbana;3042001;-23.54600906;-46.62034988;;0;;0;;0;nunca_tratada_cmsp
565490;35565490;CENTRO DE ATEND SOCIO EDUC AO ADOLESC SANTO ANDRE I CI;SANTO ANDRE;VILA GUIOMAR;SANTO ANDRE;SANTO ANDRE;Urbana;9090480;-23.6601;-46.5471;;1;2021-02-11;27824;2021;2021;tratada_cmsp
565696;35565696;PROFA MARIA EUNICE BORGES DE MIRANDA REIS;BAURU;PARQUE JARAGUA;BAURU;BAURU;Urbana;17066570;-22.30410004;-49.11169815;5,03;1;2020-05-27;12485139;2020;2021;tratada_cmsp
565805;35565805;PROFESSORA MARIA DE LOURDES LIMA;CONCHAL;JARDIM BELA VISTA;CONCHAL;MOGI MIRIM;Urbana;13837134;-22.33076286;-47.16039658;5,05;1;2020-05-27;58921454;2020;2021;tratada_cmsp
566020;35566020;WALTER LERNER PROFESSOR;PEDREIRA;PARQUE DOROTEIA;SAO PAULO;SUL 1;Urbana;4474270;-23.7027092;-46.64294815;5,05;1;2020-05-27;109727748;2020;2021;tratada_cmsp
566032;35566032;ASSENTAMENTO ZUMBI DOS PALMARES;IARAS;AREA RURAL DE IARAS;IARAS;AVARE;Rural;18779899;-22.75668907;-49.13655853;4,52;1;2020-05-27;3536603;2020;2021;tratada_cmsp
566044;35566044;TAGUATO AGUIA;IGUAPE;TOCA DO BUGIO;IGUAPE;MIRACATU;Rural;11920000;-24.68473053;-47.51789856;;0;;0;;0;nunca_tratada_cmsp
566202;35566202;JOAO LUIZ DE OLIVEIRA PROFESSOR;EMBU DAS ARTES;VILA ISIS CRISTINA;EMBU DAS ARTES;TABOAO DA SERRA;Urbana;6815630;-23.65167999;-46.81843185;4,92;1;2020-05-27;112893601;2020;2021;tratada_cmsp
5666;35005666;AZEVEDO SOARES;FRANCO DA ROCHA;P ALEGRE;FRANCO DA ROCHA;CAIEIRAS;Urbana;7859340;-23.33181953;-46.71577835;5,22;1;2020-05-27;128111728;2020;2021;tratada_cmsp
566780;35566780;DEPUTADO ANTONIO CALIXTO;RIBEIRAO PRETO;JARDIM DOUTOR PAULO GOMES ROMEO;RIBEIRAO PRETO;RIBEIRAO PRETO;Urbana;14056735;-21.14603996;-47.84617996;4,97;1;2020-05-27;45692973;2020;2021;tratada_cmsp
566810;35566810;PENITENCIARIA DE BERNARDINO DE CAMPOS;BERNARDINO DE CAMPOS;CENTRO PRISIONAL;BERNARDINO DE CAMPOS;OURINHOS;Rural;18964900;-23.08490944;-49.52737045;;1;2021-02-03;1367540;2021;2021;tratada_cmsp
566846;35566846;PROFESSORA LUCIANA DAMAS BEZERRA;CACAPAVA;PARQUE RESIDENCIAL ALVORADA;CACAPAVA;TAUBATE;Urbana;12289381;-23.07078934;-45.72663879;4,6;1;2020-05-28;46420745;2020;2021;tratada_cmsp
566901;35566901;HOSP GRUPO DE DEFESA DA CRIANCA COM CANCER CL HOSPITALAR;JUNDIAI;PARQUE DA REPRESA;JUNDIAI;JUNDIAI;Urbana;13214565;-23.16139984;-46.91130066;;0;;0;;0;nunca_tratada_cmsp
566998;35566998;CENTRO ATEND SOCIOED ADOLESC GOVERNADOR MARIO COVAS CI;BELEM;VILA MOREIRA;SAO PAULO;LESTE 5;Urbana;3074000;-23.5302;-46.5947;;0;;0;;0;nunca_tratada_cmsp
567036;35567036;CENTRO DE PROGRESSAO PENITENCIARIA DE PORTO FELIZ;PORTO FELIZ;AREA RURAL DE PORTO FELIZ;PORTO FELIZ;ITU;Rural;18549899;-23.15166092;-47.54019547;;1;2021-02-01;3410558;2021;2021;tratada_cmsp
567577;35567577;CENTRO DE ATENDIMENTO SOCIO ED AO ADOLESC PRAIA GRANDE II;PRAIA GRANDE;ESMERALDA;PRAIA GRANDE;SAO VICENTE;Urbana;11713390;-24.02594948;-46.52305984;;1;2021-03-29;29892;2021;2021;tratada_cmsp
5678;35005678;ISAURA DE MIRANDA BOTTO PROFA;FRANCO DA ROCHA;VL BAZU;FRANCO DA ROCHA;CAIEIRAS;Urbana;7849030;-23.31772232;-46.72873688;5,18;1;2020-05-27;176565048;2020;2021;tratada_cmsp
568338;35568338;HOSPITAL SAO PAULO CLASSE HOSPITALAR;VILA MARIANA;VILA CLEMENTINO;SAO PAULO;CENTRO SUL;Urbana;4024000;-23.59816067;-46.64398583;;0;;0;;0;nunca_tratada_cmsp
568348;35568348;HOSPITAL SAO PAULO CLASSE HOSPITALAR;VILA MARIANA;VILA CLEMENTINO;SAO PAULO;CENTRO SUL;Urbana;4024002;-23.59814101;-46.644;;0;;0;;0;nunca_tratada_cmsp
568430;35568430;ALDEIA ARACA MIRIM;PARIQUERA-ACU;RIBEIRAO VERMELHO;PARIQUERA-ACU;REGISTRO;Rural;11930000;-24.71689987;-47.87017822;;0;;0;;0;nunca_tratada_cmsp
5685;35005685;HERMELINA DE ALBUQUERQUE PASSARELLA PROFA;MAIRIPORA;CENTRO;MAIRIPORA;CAIEIRAS;Urbana;7600027;-23.31897736;-46.58869171;5,24;1;2020-05-27;157635230;2020;2021;tratada_cmsp
5691;35005691;RITUCO MITANI PROFA;FRANCO DA ROCHA;JD BENINTENDI;FRANCO DA ROCHA;CAIEIRAS;Urbana;7851070;-23.32780075;-46.71920013;5,32;1;2020-05-27;326221562;2020;2021;tratada_cmsp
5693;35005693;BAIRRO DE BOMBAS;IPORANGA;BOMBAS DE BAIXO;IPORANGA;APIAI;Rural;18330000;-24.60935974;-48.65967178;;1;2021-08-02;1208;2021;2021;tratada_cmsp
5708;35005708;DOMINGOS CAMBIAGHI PROF;FRANCO DA ROCHA;CENTRO;FRANCO DA ROCHA;CAIEIRAS;Urbana;7850320;-23.33184052;-46.72647858;5,35;1;2020-05-27;286664694;2020;2021;tratada_cmsp
570801;35570801;PENITENCIARIA MASCULINA DE MAIRINQUE;MAIRINQUE;CRISTAL;MAIRINQUE;SAO ROQUE;Rural;18120000;-23.4265995;-47.24129868;;1;2021-02-10;1685125;2021;2021;tratada_cmsp
5712;35005712;BENEDITO FAGUNDES MARQUES;FRANCO DA ROCHA;CENTRO;FRANCO DA ROCHA;CAIEIRAS;Urbana;7850320;-23.33239937;-46.72655106;5,34;1;2020-05-27;336890212;2020;2021;tratada_cmsp
5721;35005721;PEDRO GALRAO DO NASCIMENTO;MAIRIPORA;RIO ACIMA;MAIRIPORA;CAIEIRAS;Urbana;7631150;-23.3037796;-46.56628036;5,01;1;2020-05-27;47988765;2020;2021;tratada_cmsp
572718;35572718;HOSPITAL SANTA MARCELINA CL HOSPITALAR;CIDADE TIRADENTES;CONJUNTO HABITACIONAL CASTRO ALVES;SAO PAULO;LESTE 3;Urbana;8474000;-23.5824337;-46.40554428;;0;;0;;0;nunca_tratada_cmsp
573048;35573048;CENTRO DE RESSOCIALIZACAO ARACATUBA CLASSES PROV;ARACATUBA;AVIACAO;ARACATUBA;ARACATUBA;Urbana;16055510;-21.19820023;-50.42810059;;0;;0;;0;nunca_tratada_cmsp
573139;35573139;PENITENCIARIA DE OSVALDO CRUZ SEMIABERTO;OSVALDO CRUZ;VENDA BRANCA;OSVALDO CRUZ;ADAMANTINA;Rural;17700000;-21.76641083;-50.90082169;;0;;0;;0;nunca_tratada_cmsp
5733;35005733;ODARICO OLIVEIRA NASCIMENTO PROF;MAIRIPORA;LUIZ FAGUNDES;MAIRIPORA;CAIEIRAS;Urbana;7625500;-23.33806992;-46.57562256;5,33;1;2020-05-27;65475541;2020;2021;tratada_cmsp
573735;35573735;PENITENCIARIA DE TAQUARITUBA;TAQUARITUBA;EDUARDO SAIGH;TAQUARITUBA;AVARE;Rural;18740000;-23.55298042;-49.24048996;;1;2021-02-15;181351;2021;2021;tratada_cmsp
5745;35005745;PIETRO PETRI;MAIRIPORA;TERRA PRETA TERRA PRETA;MAIRIPORA;CAIEIRAS;Urbana;7661505;-23.26309967;-46.58760834;5,09;1;2020-05-27;81552878;2020;2021;tratada_cmsp
576475;35576475;JOVEM FELIPE GUI ROCHA;RIBEIRAO PRETO;PARQUE DOS FLAMBOYANS;RIBEIRAO PRETO;RIBEIRAO PRETO;Urbana;14093631;-21.16144943;-47.7276001;5,22;1;2020-05-27;80731546;2020;2021;tratada_cmsp
576487;35576487;PROFESSORA NAIR GUILHERMINA PINHEIRO NOGUEIRA – NAIRZINHA;RIBEIRAO PRETO;JARDIM JOQUEI CLUBE;RIBEIRAO PRETO;RIBEIRAO PRETO;Urbana;14078580;-21.15245056;-47.76099014;4,9;1;2020-05-27;51560723;2020;2021;tratada_cmsp
576499;35576499;VEREADOR JOSE VELLONI;RIBEIRAO PRETO;JARDIM MONTE CARLO;RIBEIRAO PRETO;RIBEIRAO PRETO;Urbana;14031866;-21.20384979;-47.85663986;4,99;1;2020-05-27;23356046;2020;2021;tratada_cmsp
576529;35576529;REAL E BENEMERITA ASSOC PORT DE BENEFICENCIA CL HOSPITALAR;BELA VISTA;BELA VISTA;SAO PAULO;CENTRO SUL;Urbana;1323900;-23.56990051;-46.64619827;;0;;0;;0;nunca_tratada_cmsp
576669;35576669;PROF? ADELIA CRISTINA BORGATO GRYSZCZENKO;PAULINIA;SAO JOSE;PAULINIA;SUMARE;Urbana;13146000;-22.72283936;-47.17005157;5,49;1;2020-05-27;520940519;2020;2021;tratada_cmsp
576670;35576670;RESIDENCIAL BORDON;SUMARE;RESIDENCIAL BORDON;SUMARE;SUMARE;Urbana;13173412;-22.80254936;-47.27304077;5,3;1;2020-05-27;175444427;2020;2021;tratada_cmsp
5769;35005769;IRACI SARTORI VIEIRA DA SILVA PROFA;FRANCO DA ROCHA;VL BELA;FRANCO DA ROCHA;CAIEIRAS;Urbana;7847070;-23.31152916;-46.72320175;4,95;1;2020-05-27;134681171;2020;2021;tratada_cmsp
577;35000577;DULCE FERREIRA BOARIN PROFESSORA;LIMAO;VILA SANTA MARIA;SAO PAULO;CENTRO;Urbana;2563010;-23.48973083;-46.67020035;5,2;1;2020-05-28;87309747;2020;2021;tratada_cmsp
5770;35005770;CELESTINA VALENTE LENGENFELDER PROFA;FRANCISCO MORATO;BELEM ESTACAO;FRANCISCO MORATO;CAIEIRAS;Urbana;7901155;-23.28406906;-46.74832916;5,34;1;2020-05-27;218192329;2020;2021;tratada_cmsp
577066;35577066;JARDIM OURO PRETO;CAMPINAS OESTE;JARDIM OURO PRETO;CAMPINAS;CAMPINAS OESTE;Urbana;13059780;-22.95508957;-47.13454819;5,01;1;2020-05-27;93010417;2020;2021;tratada_cmsp
577078;35577078;PAULO ISMAEL DOS SANTOS SOBRINHO;GUARAREMA;PARATEI;GUARAREMA;JACAREI;Urbana;8900000;-23.32010078;-46.12239838;5,28;1;2020-05-27;46472245;2020;2021;tratada_cmsp
577112;35577112;PENITENCIARIA FEMININA DE MOGI GUACU;MOGI GUACU;MARTINHO PRADO JUNIOR;MOGI GUACU;MOGI MIRIM;Rural;13855017;-22.29430008;-47.00059891;;1;2021-02-12;60605;2021;2021;tratada_cmsp
577145;35577145;PROFESSOR NORIVAL VIEIRA DA SILVA;OURINHOS;CONJUNTO HABITACIONAL HELENA BRAZ VENDRAMINI;OURINHOS;OURINHOS;Urbana;19915721;-22.95770073;-49.85599899;4,72;1;2020-05-27;9884413;2020;2021;tratada_cmsp
577212;35577212;HOSPITAL ALBERT EINSTEIN CL HOSPITALAR;VILA SONIA;VILA MORSE;SAO PAULO;CENTRO OESTE;Urbana;5624060;-23.59679985;-46.73010254;;0;;0;;0;nunca_tratada_cmsp
577704;35577704;PROFESSORA APARECIDA MATILDE TURIM BALDO;PALMARES PAULISTA;CONJUNTO HABITACIONAL CARMEM RUETTE DE OLIVEIRA III;PALMARES PAULISTA;CATANDUVA;Urbana;15828332;-21.08761215;-48.80815125;5,17;1;2020-05-27;124484699;2020;2021;tratada_cmsp
578009;35578009;PROFESSOR JOAO TEIXEIRA SAMPAIO;PENAPOLIS;LOTEAMENTO RESIDENCIAL PEREIRINHA;PENAPOLIS;PENAPOLIS;Urbana;16309214;-21.40068054;-50.08415985;5,2;1;2020-05-27;60448897;2020;2021;tratada_cmsp
578022;35578022;PROFESSOR MARCOS HOLANDA ALMEIDA;GUARULHOS NORTE;JARDIM SAO DOMINGOS;GUARULHOS;GUARULHOS NORTE;Urbana;7142130;-23.41600037;-46.49639893;5,14;1;2020-05-27;152568395;2020;2021;tratada_cmsp
578137;35578137;CENTRO DE ATEND SOCIOEDUCATIVO AO ADOLESCENTE DIADEMA;DIADEMA;CENTRO;DIADEMA;DIADEMA;Urbana;9911160;-23.68508911;-46.60955048;;1;2021-02-11;4956;2021;2021;tratada_cmsp
5782;35005782;ENNIO CHIESA PROFESSOR;GUARULHOS SUL;JARDIM DOURADO;GUARULHOS;GUARULHOS SUL;Urbana;7093200;-23.45889091;-46.54267883;5,04;1;2020-05-27;68577038;2020;2021;tratada_cmsp
